id,channelId,title,thumbUrl,description,publishDate,viewCount,comments,likes,dislikes,responseCode
UgyY1aby3kqQdsPc3z54AaABAg.9gzXldZPgVY9h1b_tD74HK,UgyY1aby3kqQdsPc3z54AaABAg,oMsLffZuMe8,UCZKO7gfc177ZfoYg5fje6GQ,@freindpanameno1160,https://yt3.ggpht.com/ytc/AIdro_nzCuf-q-Mm05mKxmMqZm_pg67EGyw-SaS8sVSX12o=s48-c-k-c0x00ffffff-no-rj,2022-10-11T02:55:37,"Si en Venezuela no se cumple la Ley, no significa que todo los demás países haga lo mismo. Guatemala está haciendo cumplir sus leyes migratoria, cosas que lo demás no lo hemos hecho.",1,true,,
UgxjdDB_-NNx413BaXx4AaABAg.9gzWneboSxc9hehFKPHXep,UgxjdDB_-NNx413BaXx4AaABAg,oMsLffZuMe8,UC-M_eIWkydELmrhJii1yN8w,@marinazabala2302,https://yt3.ggpht.com/ytc/AIdro_m8LzmUI6fsRYvmfDYoEfbb7c5XyJMLMMyR7EIZ7oI=s48-c-k-c0x00ffffff-no-rj,2022-10-26T16:34:43,@@doravanegas2918 Bueno Dora aqui en RD lo que están están fajao trabajando y de hecho se portan muy bien y están muy agradecido de nosotros .,1,true,,
UgxIr910F-ryXVET6WJ4AaABAg.9gzTrp-CYZM9gzYBBIlV55,UgxIr910F-ryXVET6WJ4AaABAg,oMsLffZuMe8,UCxX7-_2HpizHylSyuYcSgbg,@salas1294,https://yt3.ggpht.com/ytc/AIdro_nsruIRqfcMl9AJ9-GSu57RXPwcczl_xOWyzT96qnaApNQ-M3s6Upf5zZJKrA0rVul9Zw=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:19:26,HAITI TAMBIEN..NADIE HABLA DE LOS MILLONES DE HAITIANOS EN ESTE PAIS,1,true,,
UgzBlakKM9331EG2H_J4AaABAg.9gzSW959MYm9h-ZHkedkk4,UgzBlakKM9331EG2H_J4AaABAg,oMsLffZuMe8,UCAnTpXmE3d2Sk-_GmsVtlEw,@noelalvarado6223,https://yt3.ggpht.com/ytc/AIdro_kXrVzf2kng6Bt3fDoTQur3nO0uITlQpQYpnFjviaOOtG-Tqfo3rW8xJWXn5hrlnURcGA=s48-c-k-c0x00ffffff-no-rj,2022-10-10T07:48:19,Pero los goviernos si pueden pasan por en simfa del pueblo,1,true,,
UgxmAFKO_jfw5fuYZi54AaABAg.9gzX-ldTNqb9gzbz4rKRGR,UgxmAFKO_jfw5fuYZi54AaABAg,oMsLffZuMe8,UCf-RLYjVsZup1bGspllJfDA,@romfernandez9990,https://yt3.ggpht.com/ytc/AIdro_nhoOi8Lhcr7w0l0Ur6N0ern1n6gqe49p8sDZDsXjKezsAllwS3frRAi1p45L_qVDrCfQ=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:01:20,Si después que dejo pasar más de 5 millones,1,true,,
UgxmAFKO_jfw5fuYZi54AaABAg.9gzX-ldTNqb9hHzulFEFU1,UgxmAFKO_jfw5fuYZi54AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:36:02,@@lucelidacaicedo1661 no sea ridicula,1,true,,
UgyRPOzA33w_GUICABh4AaABAg.9gzQ4R5B0lE9hY4WW4sBse,UgyRPOzA33w_GUICABh4AaABAg,oMsLffZuMe8,UCeAuuOd2QNN9ltoRNDLuLuA,@estervasquez1140,https://yt3.ggpht.com/0oBm7mHrKZvT_kh3e0VpeEsDWHX2EEKFiUKovNP5kJWlipoWS122BtcClJ9M_JS4uqPyTIBxuB0=s48-c-k-c0x00ffffff-no-rj,2022-10-23T17:32:52,@@aymee65ferrer65 No noo te confundas no metas a Dios en problemas de personas que no respetan las normas de un país ellos son bienvenidos en donde quieran si pasan sin hacer desmadres y repito no todos los migrantes que van en caravanas son así unos si tienen principios y saben respetar a lo contrario de otros si me entendiste!!! Por que lo único que hacen es que les cierren las puertas  y no es primer país que lo hace en este caso ya lo dijo el país en donde tanto quieren emigrar si ellos quieren pasar deben hacerlo bien sin exigir por que no es país de ellos lo único que piden los países es que pasen tranquilos si hasta los ayudan e incluso a los que se van de guate pero siempre respetando y punto.,1,true,,
Ugz7L8FMgGe9f59-eXh4AaABAg.9gzSz3hhy0P9hI0cBdL-7u,Ugz7L8FMgGe9f59-eXh4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:50:58,@@JDHLEVOLUTION por decir la verdad jajajak,1,true,,
UgxFHT9uzMkXp7nFlNp4AaABAg.9gzQ-6V2PJC9hCzUY87HlO,UgxFHT9uzMkXp7nFlNp4AaABAg,oMsLffZuMe8,UC_qUnlXKBQWdJelO0dkbElw,@cruzelenasanchez8459,https://yt3.ggpht.com/ytc/AIdro_lGlpn-uf_plwEpwobQOuk-oudX8NTm1eKQOj2eWD4=s48-c-k-c0x00ffffff-no-rj,2022-10-15T12:56:07,@@jrgil5156 jaja si se rajan pero para otras cosas definitivamente la ignorancia esta acabando con esta persona X osea que de lo último,1,true,,
Ugzyu3ETK1FCaxIdchl4AaABAg.9h1IT-IEcKm9h1ZoiZpTyD,Ugzyu3ETK1FCaxIdchl4AaABAg,oMsLffZuMe8,UCZKO7gfc177ZfoYg5fje6GQ,@freindpanameno1160,https://yt3.ggpht.com/ytc/AIdro_nzCuf-q-Mm05mKxmMqZm_pg67EGyw-SaS8sVSX12o=s48-c-k-c0x00ffffff-no-rj,2022-10-11T02:31:26,@@alexandrachirinos7884 si pero también pedía visa. Cada país está en su derecho de solicitarla así como en el pasado ustedes lo hicieron y nadie le crítico eso.,1,true,,
Ugzyu3ETK1FCaxIdchl4AaABAg.9h1IT-IEcKm9h6CgFHCDmc,Ugzyu3ETK1FCaxIdchl4AaABAg,oMsLffZuMe8,UCYaz0TyZ23Y88jjgq1arzIQ,@yeseniasanabria7180,https://yt3.ggpht.com/ytc/AIdro_l_C19Jsbde4qHCLM1XVZ_nSvdFGbKu_qQClxuTXl4_xZ-dn43AHADrvwf4kW35xk71gA=s48-c-k-c0x00ffffff-no-rj,2022-10-12T21:45:30,@@alexandrachirinos7884 así mismo es que Dios se apiade de todos esos que hablan tanto de Venezuela,1,true,,
Ugzyu3ETK1FCaxIdchl4AaABAg.9h1IT-IEcKm9hI0SukK6ZK,Ugzyu3ETK1FCaxIdchl4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:49:34,@@yeseniasanabria7180 Dios pide RESPETEN las leyes de la tierra jajaja,1,true,,
Ugzyu3ETK1FCaxIdchl4AaABAg.9h1IT-IEcKm9hI0WZNoZqE,Ugzyu3ETK1FCaxIdchl4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:50:04,"Ser racista significa ,cuidar sus fronteras así ustedes con los haitianos jajaja qué ridículo t miras al decir eso jajajajaja",1,true,,
UgzKeUdeekDzrXYU8aF4AaABAg.9gzMrqU3KDK9i0nn0wNSta,UgzKeUdeekDzrXYU8aF4AaABAg,oMsLffZuMe8,UCK8DBlCvXwyG1gBF1VI9d3A,@doravanegas2918,https://yt3.ggpht.com/ytc/AIdro_nkwyjNjXiTbomljA7uogixZrzODDBJARZoRWe5u8Oz1e7OolmJA7H9ZsVkbBDlarhMIg=s48-c-k-c0x00ffffff-no-rj,2022-11-04T15:54:25,A los venezolanos una recomendación aprendan de la experiencia trabajen sean educados comportense bien cojan su bandera y haganla un rollito y guardenla en su corazón que son tan ignorantes que aún no sabe que los paises donde llegan también tienen su bandera por favor sean humildes para que le tiendan la mano sin miedo,1,true,,
UgzKeUdeekDzrXYU8aF4AaABAg.9gzMrqU3KDK9i0nuCV2OLF,UgzKeUdeekDzrXYU8aF4AaABAg,oMsLffZuMe8,UCK8DBlCvXwyG1gBF1VI9d3A,@doravanegas2918,https://yt3.ggpht.com/ytc/AIdro_nkwyjNjXiTbomljA7uogixZrzODDBJARZoRWe5u8Oz1e7OolmJA7H9ZsVkbBDlarhMIg=s48-c-k-c0x00ffffff-no-rj,2022-11-04T15:55:24,@@JJesus-qw3xo no es problema de nosotros quien los mando a votar por el socialismo todo regalado que trabajen,1,true,,
UgwxIH0BxvjSv6Tq-RZ4AaABAg.9gzPJmkZ10R9gzhJHZ5m9_,UgwxIH0BxvjSv6Tq-RZ4AaABAg,oMsLffZuMe8,UCXI06eeX75xpB8wNH29GK9g,@flower5396,https://yt3.ggpht.com/fumc-B2V5uxHupYfKsyfkuXdQuHJALa_Lp-D1PoiWzua4QPapUZUkrJaOENglBcpx3xcy9kTGQ=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:47:55,@@jrgil5156 Los aztecas también se te olvidó decirlo.,1,true,,
UgwxIH0BxvjSv6Tq-RZ4AaABAg.9gzPJmkZ10R9gzm9L_ahh8,UgwxIH0BxvjSv6Tq-RZ4AaABAg,oMsLffZuMe8,UC5AerwoA9SIeIWb_8Eoq5pg,@roxanasalmeron4213,https://yt3.ggpht.com/ytc/AIdro_ljylrgTycf_7N_FX_6GcfT92VLWPizqd7KIAeOrJY=s48-c-k-c0x00ffffff-no-rj,2022-10-10T00:30:15,@@jrgil5156 creo que de todos los países comen de tus impuestos,1,true,,
UgyCaYRNpZPDAWjR8mZ4AaABAg,,oMsLffZuMe8,UC4x4BHHhyqHHLtdVEFFwfkA,@Isma-fn6tk,https://yt3.ggpht.com/F6Galiwqtg8b4LvAyprrTXPsm_-3QB444qo6ozK65z0z6UXKTJczSNL57HbsZRLH2jHw2vpt=s48-c-k-c0x00ffffff-no-rj,2022-10-09T20:36:17,"En México el inservible gobierno de <a href=""http://www.youtube.com/results?search_query=%23amlopayaso"">#AmloPayaso</a> los deja entrar sabiendo que la inseguridad del narco son sus presas preferidas. Ya no queremos mantener a migrantes que no quieren trabajar.",1,false,0,
UgxPrKn-DABi9HYFqt14AaABAg.9gzNf2-kLb99h6Dnt7uNm6,UgxPrKn-DABi9HYFqt14AaABAg,oMsLffZuMe8,UCYaz0TyZ23Y88jjgq1arzIQ,@yeseniasanabria7180,https://yt3.ggpht.com/ytc/AIdro_l_C19Jsbde4qHCLM1XVZ_nSvdFGbKu_qQClxuTXl4_xZ-dn43AHADrvwf4kW35xk71gA=s48-c-k-c0x00ffffff-no-rj,2022-10-12T21:55:17,@@emiliomolina6837 gracias emilio Dios te bendiga así mismo es nadie quiere salir de su país,1,true,,
UgzqJQ91S70wl2ZV9AF4AaABAg.9gzNc1fH_X89gzlnDxaq9q,UgzqJQ91S70wl2ZV9AF4AaABAg,oMsLffZuMe8,UC5AerwoA9SIeIWb_8Eoq5pg,@roxanasalmeron4213,https://yt3.ggpht.com/ytc/AIdro_ljylrgTycf_7N_FX_6GcfT92VLWPizqd7KIAeOrJY=s48-c-k-c0x00ffffff-no-rj,2022-10-10T00:27:06,Tú le das gracias a Guatemala de Guatemala los primeros que buscan es venirse para acá por qué se quejan de la pobreza que hay allá porque el presidente no hace nada para ofrecer trabajo Entonces por qué le das gracias si ellos también emigran para aca😂😂 me asombra tu inteligencia,1,true,,
UgzqJQ91S70wl2ZV9AF4AaABAg.9gzNc1fH_X89hYtn0SVJ6U,UgzqJQ91S70wl2ZV9AF4AaABAg,oMsLffZuMe8,UC39heHO0pzRiFvyHm2QbepA,@fergomez5806,https://yt3.ggpht.com/ytc/AIdro_no7OoWhNSrbw3ZZXoNRmfWiaJO0qOjebICiQ-nA92GrEJAGZ8yTqrZipZENrF2zTqaqg=s48-c-k-c0x00ffffff-no-rj,2022-10-24T01:09:38,@@roxanasalmeron4213 y los mejicanos llegan a USA por la misma pobresa extrema que tienen toda una cadena 😆,1,true,,
UgxNIxobqTmdHMzg3Yx4AaABAg.9gzPoArNC2x9hGzXCgAFMN,UgxNIxobqTmdHMzg3Yx4AaABAg,oMsLffZuMe8,UC3WUieewzLa4vNv6Vz_V-1Q,@redinraudales2517,https://yt3.ggpht.com/ytc/AIdro_mCCAdIyBKUN4ucy4BNyApHLyfle9hQirjN-6uJNCw=s48-c-k-c0x00ffffff-no-rj,2022-10-17T02:13:26,"@@JJesus-qw3xo buen comentario, saludos 🤗👍👍🇭🇳🇭🇳",1,true,,
UgxNIxobqTmdHMzg3Yx4AaABAg.9gzPoArNC2x9hI67WuANjf,UgxNIxobqTmdHMzg3Yx4AaABAg,oMsLffZuMe8,UCF9M5e8ypEb6UXo86Ed5_KQ,@JJesus-qw3xo,https://yt3.ggpht.com/wp4l1ckkvr1p3nTB_5Jpu_EHPh5iLnjSXrOa4U08TFbPx7JmTyt20QKdxcPzNAJFobcWu9bf1A=s48-c-k-c0x00ffffff-no-rj,2022-10-17T12:39:05,@@MMagalyss... recuerda que tu tambien eres de padres inmigrantes 👀😳😊 que aplicas como una inmigrante mas 🙊 asi que pa fuera tu tambien 🤣🤣🤣,1,true,,
UgwWfl8Y4KX-2VSIEHp4AaABAg.9gzSKxz1Qej9gzbr32MhIB,UgwWfl8Y4KX-2VSIEHp4AaABAg,oMsLffZuMe8,UCacx6qibWvVKWQCXSsrfU2A,@mariatostado6092,https://yt3.ggpht.com/ytc/AIdro_m_bng-7CUol8H-sTp6hNOA7LmL8q5o7KLPgmuQ0vM=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:00:14,👏👏👏,1,true,,
UgzbN3jHf7Hg0l6iJ1l4AaABAg.9gzLWzRQ6Z49gzNoVcvJuq,UgzbN3jHf7Hg0l6iJ1l4AaABAg,oMsLffZuMe8,UCY1-K4yuXvYa2XWX5MlLBjg,@rolandomejia418,https://yt3.ggpht.com/ytc/AIdro_nhoOi8Lhcr7w0l0Ur6N0ern1n6gqe49p8sDZDsXjKezsAllwS3frRAi1p45L_qVDrCfQ=s48-c-k-c0x00ffffff-no-rj,2022-10-09T20:48:49,Y porque la gente d México porque bienen aquí jajaja si este país está infectado de puro chapulín mexicano y chapines,1,true,,
UgzbN3jHf7Hg0l6iJ1l4AaABAg.9gzLWzRQ6Z49h6MNfUxppX,UgzbN3jHf7Hg0l6iJ1l4AaABAg,oMsLffZuMe8,UCkEuXZY3N83USv3y1RumePA,@Carlossantos-jm2qi,https://yt3.ggpht.com/ytc/AIdro_nEaD_Rk3gYEqhmikjMp7vwgj1kjo_1clhZVFPoWzf4kyAVnj5RvUUogQGgDuScZLz2rA=s48-c-k-c0x00ffffff-no-rj,2022-10-12T23:10:12,"Sea lo que sea ellos no quieren ir a México ellos van para EEUU para una vida mejor no <a href=""http://quieren.ir/"">quieren.ir</a> ni a México Guatemala no quieren ir EEUU o Canadá para un mejor futuro pero tiene que respetar cada país i sus leyes estodo",1,true,,
UgzbN3jHf7Hg0l6iJ1l4AaABAg.9gzLWzRQ6Z49hI0xDxYiIh,UgzbN3jHf7Hg0l6iJ1l4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:53:51,"@@nnicolas.b son 50 millones de mexicanos,de desdencia la comida mexicana de billones de dls al país ,son generaciones y generaciones de siglos ,osea hubicate ,hasta entre los perros existen clases",1,true,,
UgyjDYQd5_me5YELQcB4AaABAg.9gzNjGRirmc9h6CJ_oHoNz,UgyjDYQd5_me5YELQcB4AaABAg,oMsLffZuMe8,UCYaz0TyZ23Y88jjgq1arzIQ,@yeseniasanabria7180,https://yt3.ggpht.com/ytc/AIdro_l_C19Jsbde4qHCLM1XVZ_nSvdFGbKu_qQClxuTXl4_xZ-dn43AHADrvwf4kW35xk71gA=s48-c-k-c0x00ffffff-no-rj,2022-10-12T21:42:16,@@denuevootravez7065 por Dios no sabe lo que dice el colombiano es más feliz en vnzla que en su propio país y en otro país nada cm vnzla lastimosamente está orita así pero ese es el país donde el inmigrante no es discriminado si no todo lo contrario libre dígame los colombianos madre casa de tres piso usted y todos los que hablan mal de los venezolanos no saben los que dicen en verdad pero el día que vnzla se levanté se van a tragar todas sus palabras porque independientemente de los que se porten mal no es cm dicen ahí se les cae una uña y culpan a los venezolanos en todas parte del mundo ahí maldad delicuencia por Dios ya basta de hablar mal del mejor país del mundo que recibió todos los inmigrantes de todo los países puro crítica porque no ayudan y sino mejor quedarse callado porque hoy los venezolanos mña pueden ser usted etc etc,1,true,,
UgyjDYQd5_me5YELQcB4AaABAg.9gzNjGRirmc9h6EQk88sLv,UgyjDYQd5_me5YELQcB4AaABAg,oMsLffZuMe8,UC97JJd5pl3jxtNTI13LmO0Q,@denuevootravez7065,https://yt3.ggpht.com/ytc/AIdro_nkwyjNjXiTbomljA7uogixZrzODDBJARZoRWe5u8Oz1e7OolmJA7H9ZsVkbBDlarhMIg=s48-c-k-c0x00ffffff-no-rj,2022-10-12T22:00:43,@@yeseniasanabria7180 jajaja ahora cuénteme una de vaqueros,1,true,,
UgyjDYQd5_me5YELQcB4AaABAg.9gzNjGRirmc9hI-bMvysvV,UgyjDYQd5_me5YELQcB4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:42:07,"@@JDHLEVOLUTION dice la verdad ,ley cero",1,true,,
UgzfgW67hZHPscc6XPt4AaABAg.9hiOB7Tm3Dq9hxGo1P0MeB,UgzfgW67hZHPscc6XPt4AaABAg,oMsLffZuMe8,UCwsaUXdRw8iweggxCZLLvuQ,@moisesvazkez6742,https://yt3.ggpht.com/ytc/AIdro_kIB5IA6ctvzva_sdiR-wLzAe7GYZepYXonq7FFVmg1fN0SLFqcdgNA01BzkaRlSJ-oHg=s48-c-k-c0x00ffffff-no-rj,2022-11-02T21:40:30,Pues el ke los tiene ke ayudar ese viejo llamas maduro no la ONU si su país ee Venezuela le corresponde al maduro ayudarlos,0,true,,
UgxoxkEdencjfv7mW-14AaABAg.9hQsKHJjtmr9lPuORVSUmq,UgxoxkEdencjfv7mW-14AaABAg,oMsLffZuMe8,UCNkEpGQv4a4J8BfwE0v0r3Q,@amaropargo8532,https://yt3.ggpht.com/ytc/AIdro_nxx3N8H8JhQQSDH59SgBQTbQuHBLmZmtu6rGK8z4o=s48-c-k-c0x00ffffff-no-rj,2023-01-27T23:27:18,¿Me das la fecha y hora para irlo a recibir? Gracias.,0,true,,
Ugy4uxh104Fkjqx6dhh4AaABAg.9hHuuSD6KGs9hI2djmNlKD,Ugy4uxh104Fkjqx6dhh4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T12:08:40,"No de sus ciudadanos ,por permitir todo",0,true,,
Ugyg3pQ40pFZELRnvSx4AaABAg.9hGvuCMbFrP9hI2KUcSrLU,Ugyg3pQ40pFZELRnvSx4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T12:05:54,"Ningún país ,tiene porque avisar nada jajajaja",0,true,,
Ugyg3pQ40pFZELRnvSx4AaABAg.9hGvuCMbFrP9iTaGAhW59Z,Ugyg3pQ40pFZELRnvSx4AaABAg,oMsLffZuMe8,UC632j71jeRlixvNBwHFs2Mw,@franciscomacario2883,https://yt3.ggpht.com/ytc/AIdro_mrs_5u3c2P5elmA_8lRBMPyuu659Uf8HDzPN4bqMc=s48-c-k-c0x00ffffff-no-rj,2022-11-15T20:14:11,Resentido anda tu <br>Novio Guaido. Con Nicolás Maburro,0,true,,
Ugz9Nw6hh1cL5MQ2ZXB4AaABAg.9hGm_vfdMiT9hIL2JvJ6Lx,Ugz9Nw6hh1cL5MQ2ZXB4AaABAg,oMsLffZuMe8,UCHKeSjlM7aEDBsrA54DTyOg,@joelolwertz5894,https://yt3.ggpht.com/ytc/AIdro_m_Li5DRGNZwfFdBADXkPuE2VswIN5ukCJMlbsmwu4=s48-c-k-c0x00ffffff-no-rj,2022-10-17T14:49:26,Grande el Socialismo del Siglo 21.,0,true,,
Ugz9P3iR3iQ9Mya8jk54AaABAg.9hGmVFVh5rI9mX7aldIsO1,Ugz9P3iR3iQ9Mya8jk54AaABAg,oMsLffZuMe8,UCPnNW6a934fKA0hI2mka0hA,@cristiangonzalez2408,https://yt3.ggpht.com/ytc/AIdro_lyvAR4qC-p3-prP4WOjl_2A1aq1lgzfVg15Z6vKic=s48-c-k-c0x00ffffff-no-rj,2023-02-24T15:17:31,No juzgues porque así serás juzgado en aquel día,0,true,,
UgydERIj2KzksX2qnpt4AaABAg.9hGkpvlBla89hI16oCheJr,UgydERIj2KzksX2qnpt4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:55:17,"Pues lo están haciendo por órdenes de estados unidos y México ya empezó y panamá también. Ya tienen orden de empezar a regresarlos ,ya estuvo bueno de lloradera ,ya cansaron !!",0,true,,
UgydERIj2KzksX2qnpt4AaABAg.9hGkpvlBla89hYs1tVueM-,UgydERIj2KzksX2qnpt4AaABAg,oMsLffZuMe8,UC1-cEhRTKdfI8aymgxw3rQg,@quemirasboboandapaya-tx6sz,https://yt3.ggpht.com/ytc/AIdro_li9GA9m1Peol-I_DzRsdraYs9Eoc1xh4T9pOwiTpMgIOhn3JJhBC5gGYuvK5NUi97GWg=s48-c-k-c0x00ffffff-no-rj,2022-10-24T00:54:19,"Pues justamente por eso, al ser un país tan pequeño es mucho más fácil atrapar inmigrantes ilegales...",0,true,,
UgxnT4VIoBsnW4y5hSd4AaABAg.9hGgL2MyW6P9hI-n3cPWsh,UgxnT4VIoBsnW4y5hSd4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:43:43,Llevatelos a tu casa,0,true,,
UgxuZgJ1uitLmQ0i80p4AaABAg.9hGVcT1MBb59hIj87ltyst,UgxuZgJ1uitLmQ0i80p4AaABAg,oMsLffZuMe8,UCdrZsBZS-HExiUVjI_MVztg,@claudiaherrera7819,https://yt3.ggpht.com/ytc/AIdro_lbTn1z-APE3fup5LwwqUH1piKNeW0OhueoQO51dXY=s48-c-k-c0x00ffffff-no-rj,2022-10-17T18:28:41,@@estervasquez1140 no todos yo solo pienso en la situación que pasan los venezolanos y no solo ellos sino en muchos países incluso guatemala ....yo soy de guatemala pero se que muchos de nuestros paisanos han tenido necesidad....yo no he tenido esa necesidad yo entré legal a estados unidos pero me duele ver todo lo que pasan y vienen  porque tienen necesidad...de no ser así no se vinieran quien va a querer dejar su país....para venir a pasar situación difícil a este país porque después que pasan todo eso en todos los países que pasan aquí vienen a sufrir mucho al principio nadie sabe cuando va a necesitar hacer lo mismo que ellos hacen y allí se va a cosechar lo que se sembró,0,true,,
UgxPGthUDb3wfVYdYOZ4AaABAg.9hFvFYNYKE99hI1fbRPnU6,UgxPGthUDb3wfVYdYOZ4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T12:00:11,La cosa que vienen exigiendo a países ajenos jajajajajaj,0,true,,
UgxL_S0uHapAxdOG3Ut4AaABAg.9hFNyTUr52y9hI0bhbAVU5,UgxL_S0uHapAxdOG3Ut4AaABAg,oMsLffZuMe8,UCFB0o1RwQ6Q2v4dtgjoxEEA,@joaocarlos8858,https://yt3.ggpht.com/ytc/AIdro_mgtrqjl5ppFN65l-wOh2UzJzNhp_yi0GMUCnW6eLA=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:50:54,Aqui em Brasil tinhamos que fazer a mesma coisa reforçar as fronteiras mas a desculpa é que é muito extensa. Assim entra guerrilheiros.  Drogas . Imigrantes ilegais é uma avacalhacao,0,true,,
UgwJIBZGKfpp8HJ6kHR4AaABAg.9hF8__LOuuV9hFVG0ZmZ7F,UgwJIBZGKfpp8HJ6kHR4AaABAg,oMsLffZuMe8,UCKQHKHkPqzHwarbTz3OLMBA,@edgarsanchez8494,https://yt3.ggpht.com/ytc/AIdro_kicYPJm_GZvulWaFJhvzyrGatfOnu3kKaQd40Gxpc=s48-c-k-c0x00ffffff-no-rj,2022-10-16T12:20:58,El pueblo venezolano es cobarde por MIEDO A MORIR; porque no quiere EXPULSAR del poder a los militares cubanos y la G 2 de Venezuela. Perdón si ofendí por decir la verdad.,0,true,,
UgwJIBZGKfpp8HJ6kHR4AaABAg.9hF8__LOuuV9heghCrhuGX,UgwJIBZGKfpp8HJ6kHR4AaABAg,oMsLffZuMe8,UCK8DBlCvXwyG1gBF1VI9d3A,@doravanegas2918,https://yt3.ggpht.com/ytc/AIdro_nkwyjNjXiTbomljA7uogixZrzODDBJARZoRWe5u8Oz1e7OolmJA7H9ZsVkbBDlarhMIg=s48-c-k-c0x00ffffff-no-rj,2022-10-26T16:29:56,Te va a salir boquera. Los venezolanos cuando ayudan es por algo y en esa época robaban,0,true,,
Ugx0fbRunxw9PsmglmB4AaABAg.9hEHzyf6jpU9hpPE5iB2Zz,Ugx0fbRunxw9PsmglmB4AaABAg,oMsLffZuMe8,UCe05VIz8rKyFE0EncljrCCg,@JassnyMelendez,https://yt3.ggpht.com/imHSVh-p5imD13gZABCoKGJK4Qxr35490aCjRO8UfHQdRRcNY5cRYPVw6RnqUTt-Xqg0aJFAE2g=s48-c-k-c0x00ffffff-no-rj,2022-10-30T20:20:11,¿No escuchaste o qué p...? Ya se reportaron a 14mil y en los días anteriores se reportaron 100. Es lo que dicen en el vídeo.,0,true,,
